affiliation,keyword,ratio of articles that used this word
center_right,gunman,0.0012804097311139564
center_right,attorney,0.0012804097311139564
center_right,illeg,0.0012804097311139564
center_right,pham,0.0012804097311139564
center_right,drug,0.0012804097311139564
center_right,irvin,0.0012804097311139564
center_right,prescript,0.002560819462227913
center_right,tustin,0.0012804097311139564
center_right,narcot,0.0012804097311139564
center_right,mass,0.002560819462227913
center_right,ventura,0.0012804097311139564
center_right,foundat,0.0012804097311139564
center_right,grill,0.0012804097311139564
center_right,kelley,0.0012804097311139564
center_right,lisa,0.0012804097311139564
center_right,drew,0.0012804097311139564
center_right,loeb,0.0012804097311139564
center_right,joplin,0.0012804097311139564
center_right,late,0.0012804097311139564
center_right,nunn,0.0012804097311139564
center_right,terri,0.0012804097311139564
center_right,jani,0.0012804097311139564
center_right,money,0.0012804097311139564
center_right,feb,0.0012804097311139564
center_right,lion,0.0012804097311139564
center_right,casino,0.002560819462227913
center_right,mark,0.0012804097311139564
center_right,red,0.002560819462227913
center_right,lunar,0.0012804097311139564
center_right,resort,0.0012804097311139564
center_right,easi,0.002560819462227913
center_right,place,0.002560819462227913
center_right,salt,0.0012804097311139564
center_right,remov,0.0012804097311139564
center_right,rib,0.002560819462227913
center_right,babi,0.0012804097311139564
center_right,sauc,0.0012804097311139564
center_right,minut,0.0012804097311139564
center_right,recip,0.0012804097311139564
center_right,oven,0.0012804097311139564
center_right,parti,0.002560819462227913
center_right,foil,0.0012804097311139564
center_right,songwrit,0.0012804097311139564
center_right,sound,0.002560819462227913
center_right,song,0.0012804097311139564
center_right,guitar,0.0012804097311139564
center_right,panel,0.0012804097311139564
center_right,cam,0.0012804097311139564
center_right,wolf,0.0012804097311139564
center_right,shred,0.0012804097311139564
center_right,tone,0.0012804097311139564
center_right,im,0.0012804097311139564
center_right,lastsecond,0.0012804097311139564
center_right,trojan,0.0012804097311139564
center_right,boatwright,0.002560819462227913
center_right,ncaa,0.0012804097311139564
center_right,benni,0.0012804097311139564
center_right,usc,0.0012804097311139564
center_right,gamewin,0.0012804097311139564
center_right,3pointer,0.0012804097311139564
center_right,lake,0.0012804097311139564
center_right,jim,0.0012804097311139564
center_right,began,0.0012804097311139564
center_right,equip,0.0012804097311139564
center_right,whicker,0.0012804097311139564
center_right,st,0.0012804097311139564
center_right,bellat,0.0012804097311139564
center_right,knockout,0.0012804097311139564
center_right,henri,0.0012804097311139564
center_right,round,0.0012804097311139564
center_right,shock,0.0012804097311139564
center_right,corral,0.0012804097311139564
center_right,214,0.0012804097311139564
center_right,1stround,0.0012804097311139564
center_right,pico,0.0012804097311139564
center_right,aaron,0.0012804097311139564
center_right,democraci,0.0012804097311139564
center_right,democrat,0.002560819462227913
center_right,mayor,0.0012804097311139564
center_right,2020,0.0012804097311139564
center_right,invit,0.0012804097311139564
center_right,candid,0.0012804097311139564
center_right,ghg,0.0012804097311139564
center_right,zeroout,0.0012804097311139564
center_right,natur,0.0012804097311139564
center_right,fuel,0.0012804097311139564
center_right,applianc,0.0012804097311139564
center_right,ga,0.0012804097311139564
center_right,emiss,0.0012804097311139564
center_right,electr,0.0012804097311139564
center_right,greenhous,0.0012804097311139564
center_right,renew,0.0012804097311139564
center_right,social,0.0038412291933418692
center_right,socialist,0.002560819462227913
center_right,delus,0.0012804097311139564
center_right,sweden,0.0012804097311139564
center_right,studi,0.0012804097311139564
center_right,nation,0.0012804097311139564
center_right,page,0.002560819462227913
center_right,url,0.002560819462227913
center_right,feed,0.002560819462227913
center_right,websit,0.005121638924455826
center_right,video,0.002560819462227913
center_right,wwwdailynewscomnewsfe,0.002560819462227913
center_right,rss,0.002560819462227913
center_right,wwwdailynewscomnew,0.002560819462227913
center_right,marketplac,0.0012804097311139564
center_right,lang,0.0012804097311139564
center_right,cab,0.0012804097311139564
center_right,msg,0.0012804097311139564
center_right,tire,0.0012804097311139564
center_right,v8,0.0012804097311139564
center_right,1500,0.0012804097311139564
center_right,mudterrain,0.0012804097311139564
center_right,spindl,0.0012804097311139564
center_right,gmc,0.0012804097311139564
center_right,sierra,0.0012804097311139564
center_right,rim,0.0012804097311139564
center_right,system,0.0012804097311139564
center_right,custom,0.0012804097311139564
center_right,serv,0.0012804097311139564
center_right,recommend,0.0012804097311139564
center_right,publish,0.0012804097311139564
center_right,strive,0.0012804097311139564
center_right,standard,0.0012804097311139564
center_right,auto,0.006402048655569782
center_right,tise,0.0012804097311139564
center_right,untruth,0.0012804097311139564
center_right,leas,0.006402048655569782
center_right,sale,0.006402048655569782
center_right,reject,0.0012804097311139564
center_right,fee,0.0012804097311139564
center_right,trol,0.0012804097311139564
center_right,wise,0.0012804097311139564
center_right,tax,0.0012804097311139564
center_right,dealer,0.0012804097311139564
center_right,tran,0.0012804097311139564
center_right,unless,0.0012804097311139564
center_right,save,0.0012804097311139564
center_right,placead,0.0012804097311139564
center_right,onlin,0.0012804097311139564
center_right,sgvtribunecom,0.0012804097311139564
center_right,pasadenastarnewscom,0.0012804097311139564
center_right,whittierdailynewscomplacead,0.0012804097311139564
center_right,ad,0.0012804097311139564
